ID1,ID2,Distance
MN426155.1,MN426890.1,0.0130031
MN426360.1,MN426595.1,0.0148817
MN426155.1,MN426903.1,0.0137471
MN426155.1,MN426906.1,0.00974967
MN426360.1,MN426601.1,0.0116366
MN426360.1,MN426603.1,0.0142724
MN426155.1,MN426910.1,0.0149931
MN426360.1,MN426608.1,0.0142352
MN426155.1,MN426916.1,0.00918032
MN426155.1,MN426920.1,0.0149972
MN426155.1,MN426922.1,0.013623
MN426155.1,MN426924.1,0.0137057
MN426155.1,MN426927.1,0.012993
MN426155.1,MN426928.1,0.0149724
MN426155.1,MN426930.1,0.012993
MN426155.1,MN426932.1,0.0117507
MN426155.1,MN426934.1,0.00974192
MN426155.1,MN426938.1,0.0090907
MN426155.1,MN426939.1,0.0130151
MN426360.1,MN426640.1,0.0149267
MN426155.1,MN426946.1,0.0117175
MN426155.1,MN426947.1,0.00975048
MN426155.1,MN426955.1,0.0149767
MN426360.1,MN426655.1,0.0109734
MN426155.1,MN426959.1,0.0116899
MN426155.1,MN426960.1,0.0104006
MN426155.1,MN426961.1,0.0136841
MN426155.1,MN426962.1,0.0123844
MN426155.1,MN426975.1,0.0137742
MN426155.1,MN426979.1,0.0130026
MN426360.1,MN426681.1,0.01494
MN426155.1,MN426983.1,0.0137916
MN426155.1,MN426986.1,0.0143869
MN426360.1,MN426697.1,0.0130534
MN426155.1,MN426999.1,0.0123811
MN426155.1,MN427002.1,0.0117476
MN426360.1,MN426737.1,0.012942
MN426360.1,MN426777.1,0.0109734
MN426360.1,MN426783.1,0.0109947
MN426360.1,MN426786.1,0.0116287
MN426360.1,MN426791.1,0.0135865
MN426360.1,MN426819.1,0.0136459
MN426264.1,MN426264.1,0
MN426360.1,MN426846.1,0.0129352
MN426360.1,MN426851.1,0.0148919
MN426360.1,MN426855.1,0.0135978
MN426032.1,MN426032.1,0
MN426032.1,MN426033.1,0.0143098
MN426360.1,MN426863.1,0.0142581
MN426032.1,MN426036.1,0.0144101
MN426360.1,MN426866.1,0.013575
MN426032.1,MN426037.1,0.0116225
MN426360.1,MN426867.1,0.0136062
MN426032.1,MN426038.1,0.0136
MN426032.1,MN426043.1,0.0103852
MN426032.1,MN426044.1,0.00969394
MN426032.1,MN426046.1,0.0142203
MN426032.1,MN426047.1,0.014227
MN426360.1,MN426878.1,0.0142488
MN426032.1,MN426049.1,0.0116462
MN426032.1,MN426050.1,0.0142783
MN426032.1,MN426051.1,0.0122618
MN426032.1,MN426052.1,0.0129559
MN426360.1,MN426882.1,0.0142377
MN426032.1,MN426053.1,0.013648
MN426032.1,MN426054.1,0.0116561
MN426032.1,MN426055.1,0.0142219
MN426360.1,MN426885.1,0.0142367
MN426032.1,MN426056.1,0.0116131
MN426032.1,MN426057.1,0.0143063
MN426032.1,MN426058.1,0.013631
MN426032.1,MN426059.1,0.0116227
MN426032.1,MN426060.1,0.0142312
MN426032.1,MN426061.1,0.0103205
MN426032.1,MN426063.1,0.0129394
MN426032.1,MN426064.1,0.0123054
MN426032.1,MN426065.1,0.0123463
MN426032.1,MN426066.1,0.0149425
MN426032.1,MN426067.1,0.0135955
MN426032.1,MN426068.1,0.0109682
MN426032.1,MN426069.1,0.00706793
MN426032.1,MN426070.1,0.0142761
MN426032.1,MN426071.1,0.0148988
MN426032.1,MN426072.1,0.0123163
MN426032.1,MN426073.1,0.0122575
MN426032.1,MN426074.1,0.0116239
MN426032.1,MN426075.1,0.0109599
MN426032.1,MN426076.1,0.0142176
MN426032.1,MN426077.1,0.0148842
MN426360.1,MN426906.1,0.0116718
MN426032.1,MN426078.1,0.0148758
MN426032.1,MN426081.1,0.0149994
MN426032.1,MN426082.1,0.0109936
MN426032.1,MN426083.1,0.0136019
MN426032.1,MN426085.1,0.0096941
MN426360.1,MN426916.1,0.0124329
MN426032.1,MN426087.1,0.0129408
MN426032.1,MN426088.1,0.0136269
MN426032.1,MN426090.1,0.0129402
MN426032.1,MN426092.1,0.0129954
MN426032.1,MN426094.1,0.0122699
MN426032.1,MN426095.1,0.0123318
MN426032.1,MN426100.1,0.0148569
MN426360.1,MN426927.1,0.0149041
MN426032.1,MN426101.1,0.0135511
MN426032.1,MN426102.1,0.0123038
MN426032.1,MN426103.1,0.0109992
MN426360.1,MN426930.1,0.0135866
MN426032.1,MN426106.1,0.0142268
MN426032.1,MN426107.1,0.013687
MN426360.1,MN426934.1,0.014254
MN426032.1,MN426108.1,0.0142586
MN426032.1,MN426109.1,0.0109886
MN426032.1,MN426110.1,0.009043
MN426360.1,MN426938.1,0.0122989
MN426032.1,MN426111.1,0.013641
MN426360.1,MN426939.1,0.0149269
MN426032.1,MN426112.1,0.0149434
MN426032.1,MN426115.1,0.0129654
MN426360.1,MN426947.1,0.0142769
MN426032.1,MN426121.1,0.0129644
MN426032.1,MN426131.1,0.0142921
MN426032.1,MN426133.1,0.0116354
MN426360.1,MN426960.1,0.0123179
MN426032.1,MN426135.1,0.0103049
MN426032.1,MN426136.1,0.0116793
MN426360.1,MN426962.1,0.0143047
MN426032.1,MN426139.1,0.0142489
MN426032.1,MN426140.1,0.0135951
MN426032.1,MN426142.1,0.01173
MN426032.1,MN426143.1,0.0122706
MN426032.1,MN426144.1,0.014227
MN426032.1,MN426145.1,0.0149278
MN426032.1,MN426146.1,0.0129787
MN426032.1,MN426148.1,0.0122709
MN426032.1,MN426150.1,0.00967536
MN426032.1,MN426151.1,0.0129103
MN426032.1,MN426152.1,0.0136544
MN426032.1,MN426153.1,0.0149123
MN426032.1,MN426155.1,0.0110584
MN426032.1,MN426158.1,0.0131443
MN426032.1,MN426159.1,0.0123434
MN426032.1,MN426160.1,0.012929
MN426032.1,MN426165.1,0.0149721
MN426032.1,MN426166.1,0.0142217
MN426032.1,MN426169.1,0.0142793
MN426032.1,MN426170.1,0.0129901
MN426360.1,MN426999.1,0.0143013
MN426032.1,MN426176.1,0.0122941
MN426032.1,MN426177.1,0.0116226
MN426032.1,MN426178.1,0.0122812
MN426032.1,MN426180.1,0.0129309
MN426032.1,MN426181.1,0.0116229
MN426032.1,MN426182.1,0.0136292
MN426032.1,MN426183.1,0.0116131
MN426032.1,MN426184.1,0.0142495
MN426032.1,MN426185.1,0.0122705
MN426032.1,MN426187.1,0.0136006
MN426032.1,MN426188.1,0.005811
MN426156.1,MN426156.1,0
MN426032.1,MN426190.1,0.0135733
MN426032.1,MN426191.1,0.0149742
MN426032.1,MN426192.1,0.0149259
MN426032.1,MN426193.1,0.0129535
MN426032.1,MN426194.1,0.013614
MN426156.1,MN426161.1,0.0122761
MN426032.1,MN426196.1,0.0110026
MN426032.1,MN426197.1,0.0123038
MN426032.1,MN426201.1,0.0109876
MN426032.1,MN426202.1,0.0129816
MN426032.1,MN426203.1,0.0142286
MN426156.1,MN426171.1,0.0149843
MN426032.1,MN426206.1,0.0122576
MN426032.1,MN426209.1,0.00773275
MN426156.1,MN426176.1,0.013616
MN426032.1,MN426210.1,0.0135872
MN426156.1,MN426180.1,0.0142755
MN426032.1,MN426213.1,0.0116562
MN426156.1,MN426183.1,0.0123017
MN426156.1,MN426185.1,0.0136154
MN426156.1,MN426187.1,0.0149551
MN426032.1,MN426218.1,0.0116451
MN426032.1,MN426220.1,0.0149695
MN426032.1,MN426226.1,0.0116344
MN426156.1,MN426196.1,0.0136222
MN426032.1,MN426227.1,0.0109877
MN426156.1,MN426197.1,0.0149592
MN426032.1,MN426228.1,0.014899
MN426032.1,MN426230.1,0.0109876
MN426032.1,MN426235.1,0.0129125
MN426032.1,MN426238.1,0.00579662
MN426156.1,MN426209.1,0.0136283
MN426032.1,MN426239.1,0.0143042
MN426156.1,MN426213.1,0.0130031
MN426032.1,MN426243.1,0.0123401
MN426032.1,MN426245.1,0.0149261
MN426032.1,MN426251.1,0.0142475
MN426156.1,MN426223.1,0.0129772
MN426032.1,MN426252.1,0.0136299
MN425609.1,MN425609.1,0
MN426156.1,MN426224.1,0.0143309
MN425902.1,MN425902.1,0
MN426156.1,MN426227.1,0.0136264
MN426156.1,MN426229.1,0.0136134
MN426156.1,MN426230.1,0.0149371
MN426156.1,MN426243.1,0.0149764
MN426156.1,MN426252.1,0.0149628
MN426032.1,MN426297.1,0.0142629
MN426032.1,MN426299.1,0.0149566
MN426032.1,MN426300.1,0.0149316
MN426032.1,MN426301.1,0.0129812
MN426032.1,MN426302.1,0.014335
MN426032.1,MN426305.1,0.0135689
MN426032.1,MN426306.1,0.00513558
MN426032.1,MN426313.1,0.0149087
MN426032.1,MN426315.1,0.0148904
MN426032.1,MN426318.1,0.013041
MN426032.1,MN426325.1,0.00968524
MN426032.1,MN426327.1,0.0142625
MN426032.1,MN426328.1,0.0135663
MN426032.1,MN426330.1,0.0122865
MN426032.1,MN426339.1,0.0142781
MN426156.1,MN426312.1,0.012964
MN426032.1,MN426342.1,0.0116135
MN426032.1,MN426343.1,0.0148965
MN426032.1,MN426345.1,0.0136285
MN426032.1,MN426353.1,0.0135785
MN426156.1,MN426325.1,0.0149686
MN426156.1,MN426330.1,0.0149229
MN426032.1,MN426364.1,0.0117043
MN426032.1,MN426366.1,0.013667
MN426032.1,MN426368.1,0.0149567
MN426032.1,MN426370.1,0.0103652
MN426032.1,MN426371.1,0.0123437
MN426156.1,MN426344.1,0.012952
MN426032.1,MN426374.1,0.0142757
MN426032.1,MN426375.1,0.0122735
MN426032.1,MN426378.1,0.0142366
MN426156.1,MN426364.1,0.0130174
MN426032.1,MN426392.1,0.0136153
MN426032.1,MN426395.1,0.0143065
MN426156.1,MN426370.1,0.0130171
MN426156.1,MN426371.1,0.0136519
MN426032.1,MN426403.1,0.0142309
MN426032.1,MN426407.1,0.0149016
MN424607.1,MN424607.1,0
MN426032.1,MN426418.1,0.0142356
MN426156.1,MN426392.1,0.0116579
MN426032.1,MN426423.1,0.0135802
MN426032.1,MN426425.1,0.0129096
MN424607.1,MN424621.1,0.0111367
MN426156.1,MN426406.1,0.013624
MN426032.1,MN426438.1,0.01303
MN426156.1,MN426419.1,0.0135949
MN426032.1,MN426447.1,0.0135654
MN426032.1,MN426450.1,0.0149396
MN426032.1,MN426458.1,0.0142907
MN426032.1,MN426460.1,0.0135607
MN426032.1,MN426470.1,0.0148797
MN426032.1,MN426474.1,0.0149058
MN425255.1,MN425255.1,0
MN426156.1,MN426474.1,0.0149423
MN426156.1,MN426478.1,0.0136458
MN426156.1,MN426488.1,0.0149992
MN426156.1,MN426496.1,0.0149139
MN426156.1,MN426498.1,0.0149394
MN426156.1,MN426505.1,0.0116461
MN426032.1,MN426478.1,0.014941
MN426032.1,MN426479.1,0.0143099
MN426361.1,MN426361.1,0
MN426032.1,MN426485.1,0.0135491
MN426032.1,MN426487.1,0.0148848
MN426361.1,MN426364.1,0.0143062
MN426032.1,MN426488.1,0.0136685
MN426156.1,MN426528.1,0.0136555
MN426032.1,MN426493.1,0.0149187
MN426032.1,MN426496.1,0.0135652
MN426361.1,MN426370.1,0.0130114
MN426032.1,MN426497.1,0.0129533
MN426032.1,MN426498.1,0.0135876
MN426156.1,MN426542.1,0.0149536
MN426156.1,MN426544.1,0.0149405
MN426032.1,MN426505.1,0.00901477
MN426032.1,MN426506.1,0.0149086
MN426032.1,MN426512.1,0.0148992
MN426032.1,MN426516.1,0.0142994
MN426361.1,MN426391.1,0.0038477
MN426032.1,MN426522.1,0.0122627
MN426032.1,MN426525.1,0.0142904
MN426032.1,MN426527.1,0.0149137
MN426032.1,MN426528.1,0.0136319
MN426156.1,MN426572.1,0.0136088
MN426032.1,MN426531.1,0.0136624
MN426032.1,MN426535.1,0.0149354
MN426032.1,MN426538.1,0.0136335
MN426032.1,MN426539.1,0.0149261
MN426032.1,MN426540.1,0.0129606
MN426032.1,MN426541.1,0.0122946
MN426032.1,MN426544.1,0.0122936
MN426032.1,MN426546.1,0.0135842
MN426032.1,MN426549.1,0.0116463
MN426156.1,MN426595.1,0.0149042
MN425758.1,MN425758.1,0
MN426156.1,MN426601.1,0.0129646
MN426156.1,MN426603.1,0.0143035
MN426032.1,MN426569.1,0.0129673
MN426361.1,MN426467.1,0.00385219
MN426032.1,MN426572.1,0.00836561
MN426032.1,MN426573.1,0.0129604
MN426361.1,MN426472.1,0.00385139
MN426361.1,MN426474.1,0.0149493
MN426032.1,MN426579.1,0.0149291
MN426156.1,MN426655.1,0.00837377
MN426032.1,MN426584.1,0.0135827
MN426032.1,MN426589.1,0.0129127
MN426032.1,MN426590.1,0.0149745
MN426032.1,MN426595.1,0.0122606
MN426032.1,MN426599.1,0.0122939
MN426032.1,MN426600.1,0.0142625
MN426032.1,MN426601.1,0.0103177
MN426032.1,MN426603.1,0.0142764
MN426032.1,MN426604.1,0.0143316
MN426032.1,MN426605.1,0.0122939
MN426032.1,MN426608.1,0.0129275
MN426361.1,MN426515.1,0.00577837
MN426032.1,MN426639.1,0.0129657
MN426032.1,MN426640.1,0.0149434
MN424842.1,MN424842.1,0
MN426361.1,MN426549.1,0.0142481
MN426032.1,MN426647.1,0.0149599
MN426361.1,MN426551.1,0.00321837
MN426032.1,MN426652.1,0.0142277
MN426032.1,MN426655.1,0.0109681
MN426156.1,MN426737.1,0.014264
MN426361.1,MN426569.1,0.014297
MN426361.1,MN426572.1,0.0135902
MN426032.1,MN426671.1,0.0136135
MN426032.1,MN426679.1,0.0142511
MN426032.1,MN426681.1,0.0149218
MN426032.1,MN426688.1,0.0149776
MN426361.1,MN426595.1,0.0148773
MN426156.1,MN426777.1,0.0149265
MN426032.1,MN426697.1,0.0104116
MN426032.1,MN426699.1,0.014966
MN426032.1,MN426701.1,0.0142692
MN426361.1,MN426608.1,0.014223
MN426156.1,MN426783.1,0.0110138
MN426032.1,MN426709.1,0.0149028
MN426156.1,MN426791.1,0.0122929
MN426032.1,MN426710.1,0.0149277
MN426032.1,MN426714.1,0.0149181
MN426032.1,MN426717.1,0.0148736
MN426032.1,MN426721.1,0.0149851
MN426032.1,MN426737.1,0.0090163
MN426032.1,MN426739.1,0.0142978
MN426156.1,MN426820.1,0.0143049
MN426361.1,MN426655.1,0.0148828
MN426032.1,MN426759.1,0.0142948
MN426032.1,MN426761.1,0.0149449
MN426156.1,MN426846.1,0.0129419
MN426156.1,MN426851.1,0.0149182
MN426032.1,MN426777.1,0.0122808
MN426156.1,MN426863.1,0.0142816
MN426032.1,MN426783.1,0.0083846
MN426156.1,MN426866.1,0.0109671
MN426156.1,MN426867.1,0.0149557
MN426032.1,MN426791.1,0.0148902
MN426032.1,MN426799.1,0.01429
MN426156.1,MN426885.1,0.0142648
MN426156.1,MN426886.1,0.0116549
MN426361.1,MN426719.1,0.00515113
MN426032.1,MN426818.1,0.0149438
MN426361.1,MN426731.1,0.0038583
MN426156.1,MN426906.1,0.0129962
MN426032.1,MN426819.1,0.0136414
MN426032.1,MN426820.1,0.0129533
MN426032.1,MN426823.1,0.0142151
MN426361.1,MN426737.1,0.012929
MN426156.1,MN426916.1,0.0137764
MN426156.1,MN426922.1,0.0135924
MN426361.1,MN426751.1,0.00516056
MN426156.1,MN426927.1,0.0142773
MN426361.1,MN426753.1,0.00257561
MN426032.1,MN426846.1,0.0103206
MN426156.1,MN426934.1,0.0142915
MN426156.1,MN426938.1,0.0136418
MN426032.1,MN426851.1,0.0122693
MN426156.1,MN426939.1,0.0149408
MN426032.1,MN426853.1,0.0144483
MN426032.1,MN426855.1,0.0129331
MN426156.1,MN426946.1,0.014961
MN426156.1,MN426947.1,0.0129854
MN426032.1,MN426863.1,0.0116358
MN426361.1,MN426778.1,0.00580527
MN426032.1,MN426866.1,0.0122542
MN426032.1,MN426867.1,0.0123047
MN426361.1,MN426783.1,0.0123047
MN426156.1,MN426960.1,0.0136352
MN426032.1,MN426878.1,0.0109762
MN426032.1,MN426882.1,0.0129181
MN426032.1,MN426885.1,0.0103117
MN426032.1,MN426890.1,0.01294
MN426032.1,MN426895.1,0.0149643
MN426361.1,MN426815.1,0.006423
MN426032.1,MN426903.1,0.0129939
MN426032.1,MN426906.1,0.0103541
MN426361.1,MN426820.1,0.0142868
MN426156.1,MN426999.1,0.0143104
MN426032.1,MN426916.1,0.00979983
MN426032.1,MN426922.1,0.0142062
MN426032.1,MN426924.1,0.0142974
MN426032.1,MN426927.1,0.0116269
MN426032.1,MN426930.1,0.0135876
MN426032.1,MN426932.1,0.0136576
MN426032.1,MN426934.1,0.0103311
MN425255.1,MN425747.1,0.0129579
MN426032.1,MN426936.1,0.0149136
MN426032.1,MN426938.1,0.0109977
MN426032.1,MN426939.1,0.0136153
MN426032.1,MN426946.1,0.0136167
MN426032.1,MN426947.1,0.0116566
MN426032.1,MN426955.1,0.0142218
MN426032.1,MN426959.1,0.0122695
MN426032.1,MN426960.1,0.0110091
MN426361.1,MN426882.1,0.0142561
MN426032.1,MN426961.1,0.0129561
MN426032.1,MN426962.1,0.0129814
MN426361.1,MN426885.1,0.0142386
MN425255.1,MN425784.1,0.0142591
MN426032.1,MN426975.1,0.0130417
MN426032.1,MN426983.1,0.014366
MN425255.1,MN425792.1,0.0149516
MN426032.1,MN426986.1,0.0149548
MN425438.1,MN425438.1,0
MN426032.1,MN426999.1,0.0116605
MN426265.1,MN426265.1,0
MN426361.1,MN426934.1,0.0142388
MN425438.1,MN425467.1,0.00780103
MN425058.1,MN425058.1,0
MN426032.1,MN427002.1,0.0123291
MN426361.1,MN426938.1,0.0149165
MN426361.1,MN426959.1,0.0149139
MN424842.1,MN425254.1,0.00720534
MN425058.1,MN425131.1,0.0130562
MN425058.1,MN425142.1,0.0136445
MN425058.1,MN425146.1,0.00910721
MN425058.1,MN425174.1,0.00907339
MN425058.1,MN425233.1,0.0143493
MN425058.1,MN425263.1,0.00788879
MN426157.1,MN426157.1,0
MN426362.1,MN426362.1,0
MN426033.1,MN426033.1,0
MN426033.1,MN426037.1,0.0123042
MN426033.1,MN426038.1,0.012304
MN426033.1,MN426043.1,0.0130546
MN426033.1,MN426044.1,0.0110312
MN426033.1,MN426046.1,0.0142482
MN426033.1,MN426049.1,0.0116691
MN426033.1,MN426050.1,0.0130041
MN426033.1,MN426056.1,0.0142766
MN426033.1,MN426057.1,0.0130041
MN426033.1,MN426058.1,0.0136579
MN426033.1,MN426059.1,0.0129651
MN426033.1,MN426061.1,0.0103407
MN426033.1,MN426063.1,0.0129648
MN426033.1,MN426064.1,0.0123296
MN426033.1,MN426065.1,0.0137029
MN426033.1,MN426068.1,0.0142785
MN426033.1,MN426069.1,0.01101
MN426033.1,MN426072.1,0.0130036
MN426033.1,MN426073.1,0.0135955
MN426033.1,MN426074.1,0.0103511
MN426033.1,MN426075.1,0.010999
MN426033.1,MN426076.1,0.0142454
MN426033.1,MN426078.1,0.014905
MN426033.1,MN426082.1,0.0116734
MN426033.1,MN426083.1,0.0136285
MN426033.1,MN426085.1,0.0116931
MN426033.1,MN426087.1,0.014293
MN426033.1,MN426088.1,0.0149849
MN426033.1,MN426089.1,0.0143328
MN426033.1,MN426090.1,0.014291
MN426033.1,MN426092.1,0.0130211
MN426033.1,MN426095.1,0.0123318
MN426033.1,MN426102.1,0.0136533
MN426033.1,MN426103.1,0.0123416
MN426033.1,MN426109.1,0.0149593
MN426033.1,MN426110.1,0.0129986
MN426033.1,MN426111.1,0.0136679
MN426033.1,MN426113.1,0.0143349
MN426033.1,MN426115.1,0.014319
MN426265.1,MN426859.1,0.0123167
MN426033.1,MN426121.1,0.0143185
MN426033.1,MN426131.1,0.0143203
MN426033.1,MN426133.1,0.0130035
MN426033.1,MN426135.1,0.0142768
MN426033.1,MN426136.1,0.0103812
MN426033.1,MN426137.1,0.00905599
MN426033.1,MN426139.1,0.0143138
MN426033.1,MN426140.1,0.0149448
MN426033.1,MN426142.1,0.0117532
MN426033.1,MN426143.1,0.0149403
MN426033.1,MN426145.1,0.0149573
MN426033.1,MN426146.1,0.0130043
MN426033.1,MN426148.1,0.0149408
MN426033.1,MN426150.1,0.00969426
MN426033.1,MN426151.1,0.0129355
MN426033.1,MN426155.1,0.0123767
MN426033.1,MN426159.1,0.013702
MN426033.1,MN426160.1,0.0136278
MN425903.1,MN425903.1,0
MN426033.1,MN426170.1,0.0143508
MN426033.1,MN426176.1,0.0136445
MN426033.1,MN426177.1,0.014291
MN426033.1,MN426178.1,0.0109896
MN426033.1,MN426180.1,0.0142784
MN426033.1,MN426181.1,0.0116457
MN426033.1,MN426182.1,0.013656
MN426033.1,MN426183.1,0.0129529
MN426033.1,MN426185.1,0.013614
MN426033.1,MN426187.1,0.0136274
MN426033.1,MN426190.1,0.0116453
MN426033.1,MN426194.1,0.0136408
MN426033.1,MN426196.1,0.0123481
MN426033.1,MN426197.1,0.0149851
MN426033.1,MN426201.1,0.0143203
MN426033.1,MN426206.1,0.0136139
MN426033.1,MN426209.1,0.0110334
MN426033.1,MN426210.1,0.0136139
MN425058.1,MN425705.1,0.0116998
MN426033.1,MN426212.1,0.0143193
MN426033.1,MN426213.1,0.0130037
MN426033.1,MN426219.1,0.0149138
MN426033.1,MN426227.1,0.0123307
MN426033.1,MN426230.1,0.0123281
MN426033.1,MN426235.1,0.0142549
MN426033.1,MN426243.1,0.0123644
MN426033.1,MN426245.1,0.0149555
MN426033.1,MN426252.1,0.0149871
MN426033.1,MN426288.1,0.0136143
MN426033.1,MN426297.1,0.014291
MN426033.1,MN426300.1,0.0149611
MN426033.1,MN426301.1,0.0143341
MN426033.1,MN426305.1,0.0136139
MN425058.1,MN425801.1,0.0105306
MN425058.1,MN425806.1,0.00386594
MN426033.1,MN426325.1,0.013669
MN426033.1,MN426327.1,0.0129646
MN426033.1,MN426328.1,0.0136441
MN426033.1,MN426330.1,0.0123105
MN425058.1,MN425822.1,0.002632
MN426033.1,MN426339.1,0.0143063
MN426033.1,MN426342.1,0.0149431
MN426033.1,MN426343.1,0.0149258
MN426033.1,MN426353.1,0.0149279
MN425058.1,MN425850.1,0.00777812
MN426033.1,MN426364.1,0.0130282
MN426033.1,MN426368.1,0.0149862
MN426033.1,MN426369.1,0.00385919
MN426033.1,MN426370.1,0.013032
MN426033.1,MN426371.1,0.0136663
MN426033.1,MN426375.1,0.0136165
MN426033.1,MN426387.1,0.014347
MN426033.1,MN426407.1,0.0149309
MN426033.1,MN426420.1,0.0124047
MN426033.1,MN426425.1,0.0149142
MN426033.1,MN426427.1,0.0149452
MN426157.1,MN426853.1,0.0138668
MN426033.1,MN426450.1,0.0143184
MN426033.1,MN426469.1,0.0148961
MN426033.1,MN426475.1,0.00711318
MN426033.1,MN426490.1,0.0137475
MN426033.1,MN426493.1,0.0149481
MN426033.1,MN426496.1,0.0135918
MN426033.1,MN426497.1,0.0143055
MN426033.1,MN426498.1,0.0149403
MN426033.1,MN426505.1,0.0103379
MN426033.1,MN426516.1,0.0143277
MN426033.1,MN426522.1,0.0149197
MN426033.1,MN426528.1,0.0136833
MN425610.1,MN425610.1,0
MN426033.1,MN426541.1,0.0149699
MN426033.1,MN426544.1,0.0149763
MN426033.1,MN426546.1,0.0149319
MN426033.1,MN426549.1,0.0129906
MN426033.1,MN426558.1,0.014278
MN426033.1,MN426569.1,0.0143191
MN426033.1,MN426572.1,0.0109931
MN426033.1,MN426584.1,0.0136094
MN426033.1,MN426595.1,0.012312
MN426033.1,MN426600.1,0.0129646
MN426033.1,MN426601.1,0.0116496
MN426033.1,MN426603.1,0.0142764
MN426033.1,MN426608.1,0.0142764
MN426266.1,MN426266.1,0
MN426033.1,MN426639.1,0.0143205
MN426033.1,MN426640.1,0.0136419
MN426033.1,MN426643.1,0.0149401
MN426033.1,MN426652.1,0.0142556
MN426033.1,MN426655.1,0.0110097
MN426033.1,MN426657.1,0.0142634
MN426033.1,MN426697.1,0.0117615
MN426033.1,MN426699.1,0.0136606
MN425610.1,MN425755.1,0.0113977
MN425759.1,MN425759.1,0
MN426033.1,MN426709.1,0.014932
MN426033.1,MN426710.1,0.0149571
MN426033.1,MN426717.1,0.0149267
MN426033.1,MN426737.1,0.0116575
MN426033.1,MN426777.1,0.0123049
MN426033.1,MN426783.1,0.00840094
MN426033.1,MN426789.1,0.0149415
MN426033.1,MN426811.1,0.0136432
MN426033.1,MN426819.1,0.0136683
MN426033.1,MN426846.1,0.0103408
MN426033.1,MN426851.1,0.0109976
MN426033.1,MN426855.1,0.0142795
MN426033.1,MN426863.1,0.012979
MN426033.1,MN426866.1,0.0149139
MN426033.1,MN426867.1,0.0136549
MN426033.1,MN426878.1,0.0116563
MN426033.1,MN426882.1,0.0129662
MN426033.1,MN426885.1,0.012966
MN426033.1,MN426890.1,0.0136272
MN426033.1,MN426906.1,0.0116922
MN426033.1,MN426910.1,0.0142732
MN426033.1,MN426916.1,0.00984594
MN426033.1,MN426927.1,0.0149403
MN426033.1,MN426930.1,0.0136143
MN426033.1,MN426934.1,0.0129956
MN426033.1,MN426936.1,0.0149135
MN426033.1,MN426938.1,0.0123414
MN426033.1,MN426939.1,0.0136422
MN426033.1,MN426946.1,0.0149716
MN426033.1,MN426947.1,0.0130043
MN426033.1,MN426959.1,0.0136139
MN426033.1,MN426960.1,0.00971314
MN426033.1,MN426962.1,0.0143344
MN426033.1,MN426965.1,0.0149148
MN426363.1,MN426363.1,0
MN426363.1,MN426365.1,0.00320629
MN426158.1,MN426158.1,0
MN426158.1,MN426159.1,0.0125198
MN426033.1,MN426999.1,0.0130027
MN426158.1,MN426165.1,0.0145317
MN426363.1,MN426385.1,0.00320907
MN426158.1,MN426169.1,0.0145038
MN426158.1,MN426170.1,0.0145279
MN426158.1,MN426176.1,0.0138163
MN426158.1,MN426177.1,0.0144723
MN426158.1,MN426178.1,0.0138011
MN426158.1,MN426180.1,0.0138011
MN426158.1,MN426181.1,0.0144738
MN426158.1,MN426182.1,0.0138033
MN426158.1,MN426183.1,0.012473
MN426158.1,MN426185.1,0.0131303
MN426158.1,MN426187.1,0.0144871
MN426158.1,MN426196.1,0.0118325
MN426158.1,MN426197.1,0.0138561
MN426158.1,MN426201.1,0.0131571
MN426158.1,MN426207.1,0.0144594
MN426158.1,MN426209.1,0.00983809
MN426158.1,MN426210.1,0.0131266
MN426158.1,MN426213.1,0.0111486
MN426158.1,MN426218.1,0.0144475
MN426158.1,MN426226.1,0.0144607
MN426158.1,MN426227.1,0.01183
MN426158.1,MN426230.1,0.0124619
MN426363.1,MN426457.1,0.00514069
MN426158.1,MN426235.1,0.0137793
MN426158.1,MN426243.1,0.0111602
MN426363.1,MN426473.1,0.00385479
MN426158.1,MN426252.1,0.013834
MN425256.1,MN425256.1,0
MN426158.1,MN426301.1,0.0138556
MN426158.1,MN426306.1,0.0144726
MN426158.1,MN426318.1,0.0125509
MN426158.1,MN426325.1,0.0131843
MN426158.1,MN426330.1,0.0138056
MN426158.1,MN426339.1,0.0144616
MN426158.1,MN426342.1,0.014461
MN426158.1,MN426364.1,0.0145445
MN426158.1,MN426366.1,0.0138435
MN426158.1,MN426370.1,0.011857
MN426158.1,MN426375.1,0.0131313
MN426158.1,MN426392.1,0.0138093
MN426363.1,MN426649.1,0.0071044
MN426158.1,MN426423.1,0.0144264
MN426158.1,MN426425.1,0.0131109
MN426158.1,MN426438.1,0.0138702
MN426363.1,MN426686.1,0.00449759
MN426158.1,MN426458.1,0.0131315
MN426158.1,MN426488.1,0.0145613
MN426363.1,MN426735.1,0.0142583
MN426158.1,MN426496.1,0.0144407
MN426034.1,MN426034.1,0
MN426158.1,MN426497.1,0.0118052
MN426158.1,MN426498.1,0.0144723
MN426034.1,MN426037.1,0.0116066
MN426158.1,MN426505.1,0.0111402
MN426034.1,MN426044.1,0.0129673
MN426034.1,MN426046.1,0.00836551
MN426034.1,MN426048.1,0.0142483
MN426034.1,MN426049.1,0.010968
MN426034.1,MN426055.1,0.00966543
MN426034.1,MN426059.1,0.0135827
MN426034.1,MN426061.1,0.0148899
